Symbol,log2FoldChange,pvalue
PRAC1,-0.053556536,0.310668225
KRTAP9-1,-0.080160321,0.310823184
TMEM270,-0.074594893,0.310850783
TTF1,-0.067292929,0.310877126
MIR382,-0.058730821,0.310917477
TAF8,0.091286774,0.311033014
RP9P,-0.042255738,0.311049507
TAF10,0.037894762,0.311059706
LOC100421561,-0.107348667,0.311221726
ADAM3A,-0.046394131,0.311613919
TMEM164,-0.17228094,0.311635448
ZNF296,-0.053192655,0.31165517
ESRRA,0.049677369,0.311728122
AJAP1,-0.061790488,0.31188153
CYP2D7,-0.072748238,0.311975015
PP13439,0.07439769,0.311977546
SRSF7,0.129924833,0.312028502
WFDC6,-0.059037369,0.312061859
FAM107B,-0.063087298,0.312099025
PRR14,0.067411607,0.312114595
VPS41,-0.087086476,0.312115727
CRMA,-0.062651238,0.312261793
CDCA4,0.063117107,0.31226205
RANBP3L,-0.051424155,0.312285139
DPH3P1,-0.059844714,0.3122988
TUBA3E,-0.083309429,0.312358367
GPC4,-0.072479,0.312363797
IQCG,0.099155476,0.312373652
AGRN,-0.069334107,0.312405568
TLR7,0.199161274,0.312434862
DEPTOR,0.060072893,0.312461684
ARPC5,0.056884643,0.312479879
PNMA1,-0.054800012,0.312727673
CYB5D2,-0.056033143,0.312737984
ZCCHC17,0.085487833,0.313017767
CD48,0.140445714,0.313183974
LOC100130264,0.067603167,0.313215661
LRRC70,-0.155370988,0.313326407
PMS2P3,0.066707857,0.313521982
HACL1,0.108905143,0.313602759
RAPGEF5,-0.054391321,0.313649431
IFI27,-0.40249919,0.313667693
TPM1,-0.075833631,0.313823151
DDX59,-0.06011931,0.313872384
MBD6,0.108297167,0.313890741
VPS45,0.144778869,0.31416182
KLHL20,0.09112969,0.314221941
FPGT-TNNI3K,0.034851429,0.314231262
PAQR6,0.085647119,0.314373758
TACR3,-0.059247298,0.314379579
SLC39A8,0.112289012,0.314445377
HLA-DMB,0.130624726,0.314548984
UBQLN1,-0.059320357,0.314786948
SCARB1,-0.041845012,0.3149429
OR2V1,-0.0572295,0.314950797
OTULINL,0.10174806,0.314965304
OR52M1,-0.071173893,0.314990947
ABCA3,0.049036655,0.315099224
PLEKHG2,0.046382512,0.315121791
MAPK8IP3,0.057902762,0.315175325
HPCAL4,0.06838656,0.315203135
CACNA2D3,0.048981952,0.315252753
CARD6,0.11280306,0.315344546
GMEB2,0.053974774,0.315438
LOC286359,-0.062330048,0.315471289
PRRT1,-0.068150845,0.31553277
PTRHD1,-0.106006,0.315585983
TES,-0.078685119,0.315629763
HHEX,0.078952131,0.315665874
VSIG4,0.158166869,0.315677016
DKK1,-0.055310845,0.315714635
ENTPD2,-0.062131226,0.315785359
OR52N5,-0.064325131,0.31585354
ECRG4,-0.057187881,0.316110018
KHSRP,-0.064878286,0.316144271
LOC100996455,0.056969274,0.316162272
OR5H6,0.060937405,0.316212366
PPCDC,0.08792931,0.316261377
MYH3,0.046834976,0.316297668
PMS2P1,0.094743726,0.316352348
MGRN1,0.106539726,0.316383993
LINC00312,-0.058271405,0.316452165
RPL13AP6,-0.081890298,0.316458895
CLNK,0.044255619,0.316478502
FMO9P,-0.053246298,0.31665136
TNK2,0.056940226,0.316697145
IDE,0.10941194,0.316861777
TBPL2,-0.055086667,0.316948903
TIGAR,0.099933274,0.317310949
WNK3,-0.050881286,0.317439807
ANP32CP,-0.058659702,0.317462526
ANP32A-IT1,0.105093929,0.317473248
GAREM2,-0.05900906,0.317507535
ELOVL4,0.09146306,0.317571326
SLC18B1,-0.133694107,0.317664418
KRTAP3-3,-0.047191357,0.31772199
FAM3C,-0.114484333,0.317772668
ACSM1,-0.048815798,0.317821956
MGST1,-0.159670762,0.3178398
SCARNA10,-0.238818905,0.31785965
TECTB,-0.059661357,0.31795004
RPSAP52,-0.04873275,0.318017886
LOC102724652,-0.060252643,0.318042489
CYP4A22,-0.060908179,0.318257004
SLAMF9,0.058958702,0.318384315
ZBTB14,0.113662333,0.318454888
ZC2HC1B,-0.062362333,0.318506668
SERPINI1,-0.094464024,0.318512808
LOC100132217,0.059724548,0.318519953
SPANXN4,-0.053399369,0.318543855
CAT,-0.11309631,0.318602806
TMEM167B,0.058892262,0.318608885
PPP1CB,-0.067146786,0.318657767
ATE1,0.069626,0.318702493
LMO3,-0.061609095,0.318703238
XCL1,-0.198004369,0.318783475
RNF138,0.078964321,0.319103419
RBM25,0.066295012,0.319185861
PTPRU,-0.055571405,0.319254648
ZCCHC9,0.090215381,0.319257041
TIMM8A,0.096470036,0.319337262
SLC1A4,0.092743702,0.3195154
SLCO1C1,-0.054686179,0.319649974
STGC3,-0.072246214,0.319670824
NUP35,0.108196917,0.319823811
GIP,-0.048120333,0.319845789
CCL2,0.181809869,0.319846469
GPC6,-0.054858179,0.320003812
CHST11,0.071289643,0.320032939
FKBPL,-0.060624238,0.320069417
GABRR2,-0.074544226,0.320079803
SNRPD2P2,-0.052363929,0.320093772
SCML2,0.042351548,0.320126826
CDC42EP4,-0.055091786,0.320171761
C1orf35,-0.054524476,0.320274276
BRF2,0.047343524,0.320316793
OR4F17,-0.056168417,0.320616286
EBF2,-0.071861726,0.320634364
TLR5,0.17574619,0.320718789
C11orf42,-0.063877381,0.320738057
EIF4A2,0.10457081,0.320856767
MIR146A,-0.052832393,0.3209754
CARTPT,-0.054854393,0.321005872
RBM8A,-0.061693286,0.321041852
TMPRSS15,-0.049342262,0.321415388
PKI55,0.067593476,0.321626712
RPL21P44,0.102186905,0.321628465
KIR3DL2,0.12721931,0.321729783
WDR62,-0.050835952,0.321909526
SNX31,-0.054770595,0.321922096
TPRXL,-0.053196476,0.322002762
GPR19,-0.053150679,0.322044935
BMP15,-0.060611143,0.322058122
SLC22A25,0.057026631,0.322091515
TSPAN15,0.090248131,0.32209733
ANKRD61,0.05197581,0.322124013
XRCC5,-0.056701024,0.322275846
RN7SL737P,0.062441893,0.322303186
PLCXD1,0.059152702,0.32246941
ZNF383,0.133195655,0.322527487
ZNF713,-0.065549048,0.322613321
RPPH1,0.175742119,0.322714433
PLB1,0.211227988,0.322831283
MYL6,-0.112786548,0.322867227
QPCT,-0.192238595,0.322979433
SNORA55,0.057076286,0.322993284
FAM169A,0.126722107,0.323187857
ATG2A,0.11524625,0.323235703
LGI1,-0.048821714,0.323386387
DROSHA,0.10610844,0.323415981
C1orf94,-0.06047081,0.323433652
DCK,-0.083400702,0.323558468
SOCS1,-0.11908325,0.323565077
OGDHL,-0.050575917,0.323565765
CST9L,-0.065723238,0.323599106
FUT7,0.101134452,0.323666161
KBTBD7,0.182430429,0.323674183
RANGRF,0.057061048,0.323721279
FRAT1,0.138368726,0.323780115
PIK3CB,0.087627893,0.323958993
FAM227B,0.065899476,0.324014134
MLF1,-0.055146762,0.324036364
FER,0.121604357,0.324065486
RNASE1,-0.100912917,0.324133807
CCDC28B,-0.048676238,0.324256492
EPB42,-0.190243369,0.324287192
SPG21,0.0679025,0.324367575
SLC7A8,0.07838744,0.324387607
NEUROD4,-0.064493583,0.324595325
CPSF3,0.099753845,0.324631855
CFAP210,-0.044309833,0.324674751
DHX34,0.123105179,0.324704093
FAM200C,-0.096257452,0.324782882
MEIS2,-0.055918,0.324835094
TBC1D2B,0.070350524,0.324956337
FUT6,-0.055865583,0.325079383
RAB8B,-0.068880476,0.325091053
ANGPT4,-0.06374325,0.325241754
KERA,-0.05358931,0.325262103
SAXO4,0.055915524,0.325267195
IKZF2,0.158260488,0.325338474
RNF2,0.075491048,0.325403376
CGRRF1,0.090155119,0.325594043
TMEM134,0.033693262,0.325691056
LOC100508226,-0.083555071,0.325716167
MICU2,-0.10950481,0.325717547
CNKSR3,-0.05197844,0.32595554
IL1RAPL2,-0.050522512,0.326087829
UNC13B,-0.050575024,0.326144599
PHETA2,0.038710119,0.326176289
MFSD4A,-0.049915905,0.326310364
FIBIN,-0.062468417,0.326328054
TMEM11,-0.049598893,0.326571922
NDUFAB1,0.121730738,0.326900093
OR7C2,-0.058732845,0.326942266
GALE,0.05117525,0.327034085
LINC01620,0.067160619,0.327063834
OR2A2,0.061770333,0.327081361
LYG2,-0.047252345,0.327089468
ANKRD22,0.307074452,0.327272472
CWC15,0.140914262,0.327330473
C4orf3,0.074645417,0.327365013
ARL6,0.091551976,0.327414689
OR52K3P,0.161505012,0.327502788
ZFAS1,0.097100262,0.327504893
LOC100127955,-0.064655964,0.327547508
APCDD1,-0.073449107,0.327551279
G3BP2,0.068430345,0.327576069
KLF3-AS1,0.067296667,0.327735476
SLC15A2,0.099570988,0.327775396
MCM3AP,0.057905417,0.327775481
CHMP4B,-0.049979857,0.327785333
CLIC4,0.084883714,0.327845178
ZNF785,0.050705274,0.327855249
HLF,-0.053653821,0.327872521
PCCA,0.092677643,0.327888355
HPR,-0.131232952,0.327928535
MOGAT3,-0.058978488,0.327943768
TMEM198,-0.072597452,0.328109327
EEF1DP3,0.043322167,0.328135243
KLHL41,0.056222988,0.328164407
FSCN3,-0.059027524,0.328260029
MIR153-2,-0.063432488,0.328273356
LOC102724562,-0.046812679,0.32830453
ZNF718,0.13320225,0.328387602
TUBB1,0.213654464,0.328446794
ABCC5,0.132047512,0.328579175
CYB5A,-0.12959394,0.328581923
GNB3,-0.05963525,0.328738573
CHCHD7,0.095343607,0.328742655
MC1R,-0.063461917,0.328742904
PRDX6,-0.139500357,0.328858516
MAPKAPK2,-0.08696744,0.328948174
PRL,-0.074082036,0.328997322
HAS3,-0.042932048,0.329028207
LRATD1,-0.066528893,0.32910724
TP53I3,0.067942738,0.329140373
TMTC4,0.117271929,0.329223276
RNF208,-0.060062905,0.329227258
SLCO1B7,-0.076690298,0.329251693
ELF3,-0.058316012,0.329309883
SLC38A6,0.108442345,0.329392418
RNASE12,-0.042347345,0.329404505
PDIK1L,0.049808071,0.329456416
INTS4,0.07810619,0.329477268
LURAP1L,-0.05620269,0.329519111
CPEB3,0.086943571,0.329532331
LANCL3,-0.064918,0.329614401
QSER1,0.110864131,0.329846344
CTDSP2,0.063572738,0.329849054
WNT8A,0.065922619,0.329994354
NDUFA12,-0.111545179,0.330076547
PLXNA4,0.06448731,0.330110022
SGO1,-0.14871125,0.330193723
ZNF45,0.082438286,0.330195737
CUTC,-0.07160881,0.330265475
SOX14,-0.05532519,0.33034646
EIF2S1,0.144963048,0.330424387
APBB2,-0.078693679,0.330459636
SPATA18,-0.066594405,0.330485372
USP32,-0.072397976,0.330572008
SIKE1,0.08681781,0.330573742
NUDT9,0.045486226,0.33068465
FBXL7,-0.065156095,0.330732608
OR2C1,-0.05120919,0.330745542
BDH2,0.109887774,0.330780249
URM1,0.078453333,0.330827148
ASTN2,-0.054719381,0.330889394
SLC16A6,0.102876405,0.330908072
GCC2-AS1,-0.067556238,0.330974245
PIERCE1,-0.04621406,0.330986604
HACD2,0.110915774,0.331003697
CCR8,0.074006679,0.331020843
IGFBP3,-0.047525536,0.331071988
CEP192,-0.060745238,0.331176739
SUPV3L1,0.128596571,0.331192537
RTKN,-0.043666333,0.331208082
KCNRG,-0.067990167,0.331309706
TFAP2D,-0.060674905,0.331412253
PLA2G5,-0.065554274,0.331435616
TRMT13,0.152600452,0.331559847
INHA,-0.057357607,0.331625781
GLI3,-0.06057981,0.331669308
CHUK,-0.086980071,0.331700261
SNORD114-26,-0.0657085,0.331746934
MMP14,-0.058102238,0.331855795
HCG9,-0.066021131,0.331930184
EIF5B,0.138669452,0.331999518
PI4K2A,0.073801655,0.33212568
IL15,0.09317594,0.332158715
AATBC,0.09534406,0.332275171
HSPA8,0.090814405,0.332367903
LY6G6E,-0.067103095,0.332386906
KCNK5,-0.065529262,0.332405628
AGRP,-0.048389095,0.332481298
FNIP1,0.105541,0.332600171
LIPF,-0.0356535,0.332638669
RPS21,-0.144589845,0.332670827
DYRK2,0.080480262,0.332697487
ITGA2B,0.212382357,0.332764783
OR2S2,-0.064976702,0.333043761
CHD2,-0.045792167,0.333089766
CH25H,-0.071981607,0.333101443
BBS10,0.096337262,0.333176819
STYK1,-0.07914106,0.333209007
ARHGAP26,0.090754762,0.333310134
KRT82,-0.05914275,0.333401187
MTCH2,0.100298821,0.333454992
FABP7,-0.05635431,0.333485492
OR6V1,-0.064443571,0.333540199
ZNF833P,-0.037014786,0.33355951
TMPRSS11F,-0.04031881,0.333704363
TSPAN16,0.092342167,0.333716659
GARIN1A,0.110386012,0.333789015
YWHAQ,-0.07842131,0.333811318
RBM15B,0.037234036,0.333924109
GUCA2A,-0.065210976,0.333993225
ADGRF4,-0.052066679,0.334052524
HEXIM2,-0.05051294,0.334111785
UNC119B,0.060266071,0.334171489
HDC,-0.192282,0.334178439
CYP17A1,-0.05015181,0.334230858
DUSP4,-0.065870869,0.334451626
CCDC150,-0.039028,0.334534882
BOLA2-SMG1P6,-0.063523452,0.334595226
HTATSF1P2,0.176928083,0.334665083
TSPAN6,-0.051660845,0.33467264
PPIA,0.091144881,0.334714525
MTMR10,0.073225833,0.334726884
ZNF710,0.061503286,0.334751843
IL17C,-0.063110536,0.334789629
AKR7A3,-0.058649,0.33480218
FXYD7,-0.051708643,0.334929308
DPH7,0.048076774,0.33493217
MSGN1,-0.05565475,0.33502182
TMEM247,-0.069572298,0.335133325
NDUFV1-DT,-0.051108048,0.335179511
DKC1,0.080718262,0.335304847
SSBP2,0.063589762,0.33537762
PGM5P2,-0.112742345,0.335386661
ABCB4,-0.092539583,0.335481353
MOXD1,-0.062531417,0.335636316
DYNC2H1,0.056358405,0.33566866
OR6N2,-0.100032202,0.335715065
FBXO40,0.058483643,0.335725469
SLC25A51P1,0.050342929,0.335843476
TESK1,0.062690583,0.335974719
CRLF1,-0.065153631,0.336019678
DCUN1D2,0.066723655,0.336022614
CYB5R4,-0.106244952,0.336068718
CXCL5,-0.092751214,0.336258467
ZNF629,-0.045923464,0.336302749
MYLK,0.079357333,0.336325622
SOCS2,0.07298281,0.336371901
SMR3A,0.056062012,0.336465829
UBASH3B,0.068058714,0.336476349
HSP90AA5P,-0.043283298,0.336484249
CEP78,-0.204002417,0.336484796
SNORD115-3,-0.039829417,0.336599021
FIZ1,-0.04512956,0.336636101
OR10J3,-0.058936214,0.336716964
ZNF847P,-0.082198595,0.336750415
MS4A8,-0.058492631,0.33675194
LMX1A,-0.066719952,0.337041498
HS2ST1,-0.068209417,0.337098582
MTHFD1,0.069408452,0.337218789
WWC3,0.094343976,0.337266115
AGK,0.162425357,0.337287303
ATP6V0E1,0.043359048,0.337303721
ZNF432,0.106661714,0.337333274
TAS2R38,0.061177964,0.337446846
NEMF,-0.088994679,0.337478651
BLOC1S2,0.09569106,0.337653021
FRG1JP,-0.104048571,0.337654205
DESI1,-0.071907155,0.337805821
PTTG3P,0.053238524,0.337813778
NPDC1,-0.061135833,0.337861546
MARK1,-0.050871321,0.337878051
GDF3,-0.056627571,0.337963539
TPRX1,-0.083421798,0.337967686
KIF13B,0.086516417,0.338010827
MAB21L2,-0.053841833,0.338016512
RASAL2,-0.0472505,0.338065507
LOC400870,-0.061388655,0.338083388
WDR31,0.05872106,0.338136577
PDYN,-0.057707512,0.338226987
ASPH,-0.183874702,0.338233499
PRR36,-0.05716744,0.338248603
DNTTIP2,-0.148089524,0.338278707
COX5B,0.069655595,0.338386303
CORO2B,-0.072324524,0.338397009
HSF2BP,-0.053762095,0.338407901
FUNDC2,-0.1352765,0.338439177
SIX5,-0.052631131,0.338538729
GORAB,0.119923607,0.338564253
OTUB2,-0.050668905,0.338647615
COPS5,-0.060473774,0.338658081
UBN1,0.135507119,0.338783329
WDFY2,0.085081845,0.338797163
CNN1,0.062865798,0.338813531
LINC01565,-0.051760702,0.338822542
ENG,0.069620893,0.338847228
ACCSL,0.061754655,0.338868238
D2HGDH,-0.050609476,0.338986351
LGR4,-0.059185107,0.339001848
POLR3GL,0.071647833,0.339119421
AOPEP,-0.049548405,0.339154244
S100A13,0.047601048,0.339212745
MAP1A,0.08870194,0.339283961
DLG2,-0.04419569,0.339328486
KRTCAP3,-0.0587135,0.339346145
DVL2,0.03927056,0.339373523
WDR5B,0.098109881,0.339597716
CAMK1D,0.112268583,0.339773868
ZFP69B,0.073676607,0.339955886
SLPI,-0.379961417,0.339984776
ANKRD20A19P,-0.060931738,0.340067289
AKR1B10,0.063708774,0.340142215
PANX1,0.089816702,0.340189006
ITGB7,0.151033917,0.34021725
PYM1,-0.041147131,0.340280428
KCNIP1,-0.04932625,0.340402275
MRPS7,0.074670143,0.340594351
GFRA3,-0.05978919,0.34065986
PSMD1,0.068409476,0.340685821
ORC3,0.107887512,0.340734736
IRS1,-0.059790845,0.340735819
DUOXA2,-0.069369476,0.340785435
EIF5AL1,0.098205024,0.34082858
LOC339059,-0.058799536,0.340944231
LYZL2,-0.074626786,0.341079248
EXOSC10,0.10440181,0.341081611
ZNF821,-0.047373,0.341157985
MRAP2,-0.058172726,0.341218572
ZNF566,0.155424952,0.341232269
PCDH1,-0.05989869,0.341302271
MFAP3L,0.133273476,0.341357655
EPSTI1,0.364840714,0.341358815
OSBPL10,-0.157946583,0.341388467
LRRIQ4,-0.05998756,0.341532631
PEX13,-0.067331,0.341605207
LRRC37A5P,-0.065408631,0.341718175
GUSB,0.067627167,0.341777165
SLC9A7,0.103633952,0.341818848
KIFAP3,0.110070488,0.341869141
LOC100129924,-0.060482905,0.341939246
NAA50,0.051352738,0.341989169
CDA,0.130352619,0.342012177
ATP5PD,0.095481905,0.342016952
MRPL46,0.109026905,0.342107107
ITGA9,-0.074604024,0.342111459
DNAJC9,0.06140294,0.342189234
PCDHB2,-0.073286381,0.342232658
RHBDL2,-0.05154394,0.342259055
ZNF536,-0.067486714,0.342425667
MKLN1,-0.0634765,0.342480564
VLDLR,-0.105770405,0.34253553
ZNF669,-0.066961095,0.342544512
OR2A14,0.066686786,0.342752496
CRYBB2P1,0.057600964,0.342781338
AHDC1,-0.040829714,0.342796342
CCNYL1,0.048322393,0.34288283
PPFIA4,-0.041565036,0.342962519
GPR158,-0.061640726,0.343011444
ANGPTL2,-0.056298107,0.343023683
ITSN2,0.0673295,0.343067242
PPIF,0.08023906,0.343089207
SNORD82,0.204418583,0.343114534
TNP2,-0.057823833,0.343144868
YIF1A,0.079939036,0.343146091
XCR1,0.065848833,0.34324534
NFE2L3,-0.089820369,0.343301996
BCL2L1,-0.146776548,0.343402204
SNX2,0.120105,0.343616047
USP46,0.121456845,0.343634653
TNFSF10,0.084505,0.343643315
ACTN3,-0.055015393,0.343817331
SSPN,-0.058849583,0.343906674
FRY,0.102797929,0.343941803
ZNF451,-0.085076107,0.344168574
RIPK4,-0.058761429,0.344237984
CFAP276,0.068162214,0.344259552
ZNF185,0.14109231,0.34441746
SUPT20H,0.073204048,0.344454551
SYT8,-0.06699094,0.344507755
CCDC43,0.105497857,0.34457687
PRIM1,0.133495226,0.344624707
ODF4,-0.048303143,0.344648445
ZFAT,0.040349786,0.344737019
POLR2A,0.112245095,0.344917091
NCF1C,0.092544762,0.345003154
LSM10,-0.068588083,0.345042127
NXPE4,-0.051119429,0.345058807
LUC7L,0.059089643,0.345209748
CCDC183,-0.049950607,0.345244473
RPS24,0.249205762,0.345280865
SNORD115-14,-0.044964833,0.34536896
PPAN-P2RY11,0.039495976,0.345444722
ANKS6,-0.056422202,0.345453821
SHB,-0.05894069,0.345518539
LINC00328,0.176765452,0.345719779
LY6G6D,-0.074085083,0.345768725
GSTCD,0.069394179,0.345824954
DNM2,0.04773,0.345848603
DCX,-0.052040512,0.345870665
ARL5C,-0.057255643,0.345893683
RPL23AP5,0.097473095,0.345931645
TRAPPC8,-0.080310393,0.345996034
MMP24,-0.053120845,0.346127224
IRS4,-0.043590202,0.346285176
TNPO3,0.085025238,0.346467606
LOC100129345,-0.064781321,0.346470723
SLC24A3,-0.100238786,0.346514873
SPOCD1,0.079177845,0.346572917
TMEM97,0.075260071,0.346596575
CLEC2A,-0.09407144,0.346626679
SNORD43,0.043258429,0.3466341
GSAP,0.116476774,0.346664081
BFSP1,-0.068290512,0.346739999
ZSCAN12,0.086520893,0.346758609
SAXO2,0.096410536,0.346987853
LCN2,-0.280740345,0.346993326
SKAP2,-0.12610631,0.347054278
OLFM4,-0.471026917,0.347210486
FAM177B,-0.134550131,0.347441423
TOP2B,-0.109617452,0.347670549
CTSE,-0.180103369,0.347822133
LINC00665,0.085716845,0.347862328
NLK,0.059609774,0.347889633
POLE3,0.066354964,0.347924143
SCRIB,-0.047963155,0.347943424
NAPG,-0.081834048,0.347966717
SLC16A1,-0.068006786,0.347967306
BASP1,0.122732738,0.34800774
PCNA,-0.107104881,0.34807095
SLC25A22,-0.053409917,0.348123566
CFAP298,0.077155583,0.348187922
HACD3,0.143220262,0.348198286
LCE1F,-0.061990988,0.348234039
KRTAP6-3,-0.058868655,0.348342819
CTH,-0.061770512,0.348401743
STRBP,-0.14066344,0.34845139
LIX1,-0.054243226,0.348737896
TRERF1,0.077813976,0.348967698
TMEM132C,-0.063258321,0.349051061
LACTB2,0.120321964,0.349085937
SLC10A5,0.091680595,0.349087733
HEATR5A,0.113299,0.349139772
PRPS1L1,0.032443786,0.349484404
TOMM20,0.106413083,0.349490165
RAD1,0.080882679,0.349546893
EBLN1,-0.062526429,0.349712641
LRIG3,-0.064221881,0.349750343
UGT3A2,-0.053637774,0.349818173
PRRG2,-0.056223571,0.349851702
RAB9BP1,-0.042414583,0.349852509
SLC44A1,0.074407536,0.349973409
CRISPLD2,0.203008155,0.350041881
OR5M9,-0.053508893,0.350110344
ILDR2,-0.058553393,0.350144891
ZNF207,0.043027976,0.350162944
P2RY6,-0.049113298,0.350203686
FBXL5,0.070444881,0.350416451
CENPO,0.075087119,0.350454817
C1orf52,-0.056882548,0.350642448
LGALS8-AS1,-0.045969702,0.350726244
CEP83,0.095330762,0.350881971
KRTAP12-3,-0.061206464,0.351061624
GINS4,-0.052774738,0.351063843
SLC7A2,-0.054409369,0.351322882
HACE1,0.099875143,0.351351229
DHX15,0.081926024,0.351463077
MIR216A,0.048343286,0.351508713
SLC8A3,-0.068947655,0.351557119
ARHGEF38,-0.048337452,0.351571051
APCDD1L,-0.058373512,0.351590122
HPX,0.060031774,0.351745043
RPS29,0.145588321,0.351796159
GJA9-MYCBP,-0.049467976,0.351975729
TMEM67,0.065609738,0.352099799
ERBIN,-0.062594643,0.352118443
ATPAF1,0.064278524,0.352128639
LRP3,-0.068628869,0.352162569
LOC100288208,-0.044311714,0.352169984
IRF8,0.11314256,0.352203184
SLC6A6,0.093494405,0.352223475
MPDU1,0.116277524,0.352228181
WDTC1,-0.073926512,0.352335749
CRLF2,-0.067492929,0.352438237
POP5,0.075028131,0.352461267
SYAP1,0.075109012,0.352474397
MROH2A,-0.045322512,0.352546074
OR6B3,-0.058810048,0.352567283
URB1-AS1,-0.045362929,0.352602914
LOC389834,0.217489107,0.352707036
SET,-0.091033036,0.352774723
SRGAP2D,0.10463419,0.352798036
CDY1B,-0.046346881,0.352882118
TBC1D16,-0.050294726,0.352917765
SNORA44,0.057012595,0.352979468
NAP1L3,0.075043964,0.353025188
OR4K13,-0.074518036,0.353036813
ZEB2,0.073424048,0.353118657
WSB1,0.07755131,0.353381697
UQCRH,0.100107345,0.353392507
CALML3,-0.06065744,0.353582043
DLX6,-0.055840774,0.353636709
COQ3,0.052420262,0.35374287
UBXN8,0.088023298,0.353804935
TRIM8,0.075309155,0.353934096
OR2Z1,-0.071239071,0.353980392
MROH8,0.04529206,0.353990352
ADAM30,-0.059929571,0.354057197
SDHD,0.060202262,0.35409656
ZNF547,-0.059068202,0.354274772
LINC00999,0.060164512,0.354285462
DBT,0.107735286,0.354344606
CRYBB1,-0.054467226,0.354376575
NANOS3,-0.05607044,0.354424115
PRSS33,-0.055546107,0.354438524
DESI2,0.051968726,0.354472295
ZBED10P,0.051459357,0.354515264
COX5A,-0.094532405,0.354663662
RNPC3,0.097742238,0.354788417
MXRA7,-0.07343119,0.354822282
GP6,0.113906452,0.354884608
ZBTB25,0.145206643,0.354886798
FBXO6,0.1087815,0.354916896
FBXL14,0.038097655,0.354953486
ZNF774,0.042529274,0.354969009
ST3GAL1,0.083475393,0.35497747
RNF180,-0.053699179,0.354985338
H2BC8,-0.077694571,0.354990177
PROSER2,-0.055921167,0.355084967
UBE2J1,-0.075114643,0.355139021
HSP90AA4P,-0.066085071,0.355171911
RETREG1,0.090728702,0.3552123
SH3TC2,0.085021726,0.355266902
IAPP,-0.051766417,0.355288589
HEY2,0.055989143,0.355316849
TIGD2,-0.07544781,0.355340554
ANAPC4,0.095109143,0.355411828
NMUR2,-0.059795536,0.355467665
DOCK3,0.044857226,0.355638951
GNAO1,0.070049107,0.355726642
NUDT2,-0.066140893,0.35577694
MX2,0.13694369,0.355779376
LDHAL6A,-0.059043726,0.355839136
GOLGA6L3P,0.057414667,0.355852631
RPTN,-0.048082381,0.356081161
CYP2C8,-0.056527524,0.356144224
CPA3,-0.298575048,0.356206932
THSD7B,-0.055120845,0.356227766
OR56B4,0.053519024,0.356262853
ZNF439,0.087811548,0.356272439
SLC19A2,0.06245144,0.356441235
WASL,0.053558798,0.356547066
RNF112,-0.05930925,0.356606814
PRKD1,-0.054029726,0.356632416
MS4A1,-0.31789106,0.356871634
COA3,0.090040643,0.356872827
TMEM176B,0.279270143,0.356882575
NPEPPS,-0.08024206,0.356924472
CDC20B,-0.045435179,0.356993907
SPATA46,-0.047818524,0.357006282
MPPED2,-0.064453655,0.357223043
MRPL2,0.049482381,0.357248456
ZNF227,-0.058084381,0.357323045
ZNF280B,0.051785155,0.357341464
PLAAT4,0.153509821,0.357447284
PADI4,0.177444964,0.357495981
ZNF823,0.099548095,0.357557228
LRRIQ1,-0.056536714,0.357561845
BRWD1-AS2,-0.055982345,0.357585255
NELFB,0.049131095,0.357601623
DDAH2,-0.07284825,0.357633506
LRBA,0.136610881,0.357633581
ADAMTS19,-0.05084244,0.357665493
RGN,-0.037113202,0.357688347
NOP58,0.165598976,0.358082227
CHMP1B,-0.100746714,0.358153092
SHISA3,-0.074787786,0.358174903
FAM187B,-0.06091969,0.358193585
